generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1774131080-QeerGpm3JiINXv58fYZ7,2026-03-21 22:11:20.123,0.003192,,-0.000499,0,0,4736,5490,1323,3329,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,33200,11621,,tgasistant_claude
gen-1774131060-hAK4gVrNoXHABsZHXcTe,2026-03-21 22:11:00.929,0.004128,,-0.000022,0,0,4685,6427,1859,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,29638,10649,,tgasistant_claude
gen-1774131060-yrLDLux8sgQ1pqZxPxQJ,2026-03-21 22:11:00.925,0.00221,,-0.000483,0,0,4400,3628,1643,3222,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,18125,11777,,tgasistant_claude
gen-1774131060-Deqg2DlHkX1DXCfcTAkZ,2026-03-21 22:11:00.919,0.001779,,-0.000022,0,0,3620,2156,1096,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,11054,7468,,tgasistant_claude
gen-1774131058-ozhJ6E2PSDLm2LFxregF,2026-03-21 22:10:58.260,0.000262,,,0,0,1341,102,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2381,396,,tgasistant_claude
gen-1774131041-GJpI1BxUPlScltRyR7k9,2026-03-21 22:10:41.036,0.002202,,-0.000484,0,0,4485,3580,1183,3228,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,16330,6219,,tgasistant_claude
gen-1774131037-Ykp5sCKcc7B5Xhg6eNdD,2026-03-21 22:10:37.116,0.000754,,,0,0,4380,162,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3501,671,,tgasistant_claude
gen-1774131014-XjAZ03ZGqo1ewOrhcyl9,2026-03-21 22:10:13.929,0.001102,,-0.000501,0,0,3692,1731,909,3340,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,10946,7426,,tgasistant_claude
gen-1774131013-n8FujmFX7ipAf4shWaKO,2026-03-21 22:10:13.927,0.002541,,-0.0005,0,0,4785,4171,962,3339,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,22168,7622,,tgasistant_claude
gen-1774131012-vY31NhiXIRmSPBwl1p9G,2026-03-21 22:10:12.591,0.001474,,-0.000501,0,0,4011,2347,790,3340,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,13237,6207,,tgasistant_claude
gen-1774130994-V5AWylhkFa1P7OLslZNC,2026-03-21 22:09:54.112,0.00183,,-0.000484,0,0,4164,2963,1254,3228,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,17834,9346,,tgasistant_claude
gen-1774130994-VKTDcvJLZri09FVEkTcL,2026-03-21 22:09:54.107,0.002404,,-0.000484,0,0,4528,3966,1256,3228,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,18588,8420,,tgasistant_claude
gen-1774130991-LUFAYZeyZ3f62ukurwND,2026-03-21 22:09:51.128,0.000288,,,0,0,1476,111,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2686,467,,tgasistant_claude
gen-1774130975-bWCU3B8E7KrDUis4iE4B,2026-03-21 22:09:35.055,0.002178,,-0.000022,0,0,3799,2882,1538,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,13633,8475,,tgasistant_claude
gen-1774130975-of6hPLalFvrnanDH9Odl,2026-03-21 22:09:35.049,0.001712,,-0.000483,0,0,3833,2858,1633,3222,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,15310,9725,,tgasistant_claude
gen-1774130972-Nmt0nVHYUa9ehfV77qOj,2026-03-21 22:09:32.989,0.000211,,,0,0,1031,95,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1825,468,,tgasistant_claude
gen-1774130964-CiyZQ6Cl7HnkN7I80q4y,2026-03-21 22:09:24.002,0.001224,,-0.000485,0,0,3644,1961,883,3234,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,8074,4968,,tgasistant_claude
gen-1774130963-q4t3oFc3NFR6BS83zvfN,2026-03-21 22:09:23.996,0.001007,,-0.000485,0,0,3687,1510,820,3234,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7025,4684,,tgasistant_claude
gen-1774130960-ZF2A85ORPSrsANaIIiPf,2026-03-21 22:09:20.407,0.000366,,,0,0,2006,110,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2841,807,,tgasistant_claude
gen-1774130939-qEkQmIbICAWuXXASgqYx,2026-03-21 22:08:58.980,0.001883,,-0.000022,0,0,3769,2304,1091,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,12813,8698,,tgasistant_claude
gen-1774130938-KabYcDdppkgJc5qMogqW,2026-03-21 22:08:58.841,0.002358,,-0.000022,0,0,3888,3207,2117,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,20756,16473,,tgasistant_claude
gen-1774130938-J9kzyj96GuQ2keDKFuPJ,2026-03-21 22:08:58.837,0.001781,,-0.000483,0,0,4196,2851,1558,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,18528,11495,,tgasistant_claude
gen-1774130936-zsnQTQjN3Pj1bU2ya9Up,2026-03-21 22:08:56.839,0.000155,,,0,0,766,68,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1735,720,,tgasistant_claude
gen-1774130923-E6tiCVJsiafKus0Wxhnl,2026-03-21 22:08:43.629,0.001295,,-0.000483,0,0,3817,2031,1327,3222,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,12888,9030,,tgasistant_claude
gen-1774130920-ruPy5RxqAwbjiEjIsCus,2026-03-21 22:08:40.874,0.000242,,,0,0,1259,90,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2387,413,,tgasistant_claude
gen-1774130910-vAQ040CbiuthVLemEZXo,2026-03-21 22:08:30.839,0.000346,,,0,0,278,75,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1817,1499,,tgassistant_gemini
gen-1774130902-QxFvcSX60JnH3igNYViF,2026-03-21 22:08:22.799,0.000296,,,0,0,278,54,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,2071,1838,,tgassistant_gemini
gen-1774130897-P1NAn4MODyiXZikATGzK,2026-03-21 22:08:17.681,0.002294,,-0.000022,0,0,3743,3137,2164,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,16524,13275,,tgasistant_claude
gen-1774130897-IMcLnP0KrLDfoDsVTZZB,2026-03-21 22:08:17.676,0.002135,,-0.000484,0,0,3828,3709,2846,3233,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,22556,19101,,tgasistant_claude
gen-1774130897-omhdxzHvH1zLUMVanPwl,2026-03-21 22:08:17.411,0.00031,,,0,0,278,60,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1523,1299,,tgassistant_gemini
gen-1774130895-eidK5XH6ooCTKr2PdNsJ,2026-03-21 22:08:15.284,0.000171,,,0,0,826,80,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2066,405,,tgasistant_claude
gen-1774130881-oXd7qlg5FSNQKrnvbYPC,2026-03-21 22:08:01.901,0.001522,,-0.000483,0,0,3982,2419,1640,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,12862,10223,,tgasistant_claude
gen-1774130879-lA9NaBCMKfcZLlOFW5nZ,2026-03-21 22:07:59.084,0.000613,,,0,0,3513,145,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2530,487,,tgasistant_claude
gen-1774130864-q7z5sLPuj87JzI7ht0hL,2026-03-21 22:07:44.211,0.000171,,,0,0,125,40,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1046,849,,tgassistant_gemini
gen-1774130858-59Y3ZaAKzOlMEXSSFGzz,2026-03-21 22:07:38.256,0.00025,,,0,0,125,73,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1096,800,,tgassistant_gemini
gen-1774130854-1I1by1NComBXcGAuhubi,2026-03-21 22:07:34.550,0.000235,,,0,0,125,67,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,915,648,,tgassistant_gemini
gen-1774130846-IM63iplDqrkrTH5C9efC,2026-03-21 22:07:26.269,0.001759,,-0.000022,0,0,3679,2091,1150,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,18390,10557,,tgasistant_claude
gen-1774130846-8GPKS3eq8zM0lEKf4Lxx,2026-03-21 22:07:26.260,0.003592,,-0.000022,0,0,4697,5351,3312,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,31445,25290,,tgasistant_claude
gen-1774130833-5fIQ5gd1OFAXtbIFdkoL,2026-03-21 22:07:13.441,0.001263,,-0.000022,0,0,3632,1119,603,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6251,4480,,tgasistant_claude
gen-1774130833-uKBKgsjoKKSKxgJ467t2,2026-03-21 22:07:13.439,0.001964,,-0.0005,0,0,4327,3199,1204,3336,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,17153,8166,,tgasistant_claude
gen-1774130833-ibd2WdwaUvGfy6klWePA,2026-03-21 22:07:13.433,0.001831,,-0.000022,0,0,3917,2141,1167,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,12277,8525,,tgasistant_claude
gen-1774130831-c3LiNfU7bq1nMPdKHvbz,2026-03-21 22:07:11.254,0.000272,,,0,0,1378,109,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1884,473,,tgasistant_claude
gen-1774130813-q5n0ahtgsCKYNe8WMiZX,2026-03-21 22:06:53.307,0.001972,,-0.000476,0,0,4644,3039,1352,3174,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,16957,10412,,tgasistant_claude
gen-1774130810-jimDThu6FO56BPXChy0Y,2026-03-21 22:06:50.299,0.000602,,,0,0,3458,139,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2727,562,,tgasistant_claude
gen-1774130798-92EtFyZvHI0oqg72q12l,2026-03-21 22:06:38.832,0.00161,,-0.000022,0,0,3720,1777,964,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,9572,6045,,tgasistant_claude
gen-1774130798-6PvwKgfXujEwCIxJjCsz,2026-03-21 22:06:38.829,0.001195,,-0.000498,0,0,3794,1872,1333,3326,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,10216,8937,,tgasistant_claude
gen-1774130781-J1owhQ9KVxAQqJ3YvB2s,2026-03-21 22:06:21.223,0.000283,,,0,0,144,82,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1555,1134,,tgassistant_gemini
gen-1774130781-bzqhBY55apkUTS9zhkkl,2026-03-21 22:06:21.121,0.002817,,-0.000484,0,0,4642,4748,1593,3231,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,22970,10733,,tgasistant_claude
gen-1774130781-fSyLCgVimRes5Hkinlaj,2026-03-21 22:06:21.111,0.002164,,-0.000484,0,0,4644,3441,1142,3231,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,16952,8754,,tgasistant_claude
gen-1774130778-B2cAOA1sY6KqmjgtgAkv,2026-03-21 22:06:18.563,0.000256,,,0,0,1317,98,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2301,407,,tgasistant_claude
gen-1774130772-em55KZMW1vIWECpE2Nuj,2026-03-21 22:06:11.669,0.000242,,,0,0,144,65,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1146,879,,tgassistant_gemini
gen-1774130770-4zpqmRqZCDZ3K4IYI0D5,2026-03-21 22:06:10.051,0.000232,,,0,0,116,68,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,952,630,,tgassistant_gemini
gen-1774130766-XeCgKZMx142TX40s7AlP,2026-03-21 22:06:06.102,0.001735,,-0.000022,0,0,3858,1973,1231,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,11642,9059,,tgasistant_claude
gen-1774130766-sAenW2i4P2eN3ufko5qM,2026-03-21 22:06:06.098,0.001754,,-0.000022,0,0,4229,1861,1024,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,10937,7542,,tgasistant_claude
gen-1774130763-oVo5tAbmnBhOKrTIXwHs,2026-03-21 22:06:03.499,0.000216,,,0,0,144,54,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1169,980,,tgassistant_gemini
gen-1774130763-74IvDLHEpDwxCzZCKDgC,2026-03-21 22:06:03.067,0.000172,,,0,0,116,43,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1190,992,,tgassistant_gemini
gen-1774130762-dM1MpXF20orKU8PKmYGe,2026-03-21 22:06:02.085,0.001023,,,0,0,6194,157,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3251,584,,tgasistant_claude
gen-1774130759-9g20GJ9vGRwskm9xSyUj,2026-03-21 22:05:59.441,0.000201,,,0,0,116,55,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,884,659,,tgassistant_gemini
gen-1774130757-6fbwDNQHlIud1pPxM58h,2026-03-21 22:05:57.316,0.000234,,,0,0,230,40,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1354,1215,,tgassistant_gemini
gen-1774130749-wzqoi6vb5DK9OJaseVXT,2026-03-21 22:05:49.997,0.000226,,,0,0,230,37,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1768,1617,,tgassistant_gemini
gen-1774130744-dx0It3eB8GuMktRFl5p7,2026-03-21 22:05:44.877,0.000253,,,0,0,230,48,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1572,1358,,tgassistant_gemini
gen-1774130735-1vaIZMyLBH8HR1VY3k2o,2026-03-21 22:05:35.506,0.003022,,-0.000505,0,0,5257,4954,856,3373,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,25132,7313,,tgasistant_claude
gen-1774130735-GIK0IGk4DA9tDKUfZJkp,2026-03-21 22:05:35.134,0.002593,,-0.000485,0,0,4627,4306,1869,3234,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,21992,13068,,tgasistant_claude
gen-1774130719-a9xenIbGLfIbQshrb8e8,2026-03-21 22:05:19.516,0.001738,,-0.000505,0,0,4327,2759,527,3373,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,15195,5373,,tgasistant_claude
gen-1774130719-3z5fFQjgz5XvKTE3Ng7u,2026-03-21 22:05:19.511,0.001194,,-0.000505,0,0,3774,1890,948,3372,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,11127,7483,,tgasistant_claude
gen-1774130712-i1wjcsyJIQpiqTW6EtMG,2026-03-21 22:05:12.638,0.002204,,-0.000485,0,0,4670,3512,700,3234,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,21535,7231,,tgasistant_claude
gen-1774130694-LB73vAavnx3udfHdPemF,2026-03-21 22:04:54.236,0.002709,,-0.000485,0,0,4714,4504,1572,3234,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,24540,11792,,tgasistant_claude
gen-1774130694-ChFTGTUjiPYpAvXCmMp4,2026-03-21 22:04:54.227,0.001184,,-0.000485,0,0,3756,1836,1144,3234,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,9778,6739,,tgasistant_claude
gen-1774130694-sqcGOjqRlvop7xEPGIQz,2026-03-21 22:04:54.223,0.001917,,-0.000485,0,0,4123,3155,1033,3234,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,17450,7900,,tgasistant_claude
gen-1774130691-WIODotNB4GcXYqd8FEz7,2026-03-21 22:04:51.217,0.000478,,,0,0,2628,141,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2719,518,,tgasistant_claude
gen-1774130681-FRCCD9NgcN14mCR9fRgl,2026-03-21 22:04:41.332,0.000206,,,0,0,248,24,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1478,1378,,tgassistant_gemini
gen-1774130674-mj7Efe8xBh1iRR4t6qFK,2026-03-21 22:04:34.126,0.000204,,,0,0,248,23,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1388,1284,,tgassistant_gemini
gen-1774130670-JjEx8ileAi2rVnhkd7SN,2026-03-21 22:04:30.098,0.002718,,-0.000022,0,0,4710,3598,1246,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,17932,7912,,tgasistant_claude
gen-1774130670-XOBe1GNoa6zrvdjnX1j0,2026-03-21 22:04:30.092,0.002268,,-0.000506,0,0,4456,3768,1511,3376,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,20113,10886,,tgasistant_claude
gen-1774130668-YSnIxUoufbZUsH6jkSAQ,2026-03-21 22:04:28.709,0.000201,,,0,0,248,22,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1758,1672,,tgassistant_gemini
gen-1774130665-WcqcWZwLs6WG44qUSSYy,2026-03-21 22:04:25.469,0.001046,,,0,0,6388,147,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3859,1034,,tgasistant_claude
gen-1774130646-tU8xwQyIHCsCZumMPOxl,2026-03-21 22:04:06.529,0.000841,,-0.000501,0,0,3963,1101,543,3344,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5376,3927,,tgasistant_claude
gen-1774130640-uua7Ig3FsRS1lMyBrYVn,2026-03-21 22:03:59.911,0.002731,,-0.000501,0,0,4434,4693,1337,3345,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,24302,8463,,tgasistant_claude
gen-1774130639-CHrmB9kIn8SMV3cJqF9T,2026-03-21 22:03:59.903,0.000495,,-0.000501,0,0,3634,541,376,3344,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3437,2875,,tgasistant_claude
gen-1774130623-m4lldYNRoJTiK6SmJ1yP,2026-03-21 22:03:43.600,0.002629,,-0.000022,0,0,4717,3416,694,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,15194,4411,,tgasistant_claude
gen-1774130602-VFyTTo6oqRI0YVPHD5ID,2026-03-21 22:03:22.943,0.003893,,-0.000501,0,0,4714,6904,4519,3344,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,42739,33022,,tgasistant_claude
gen-1774130599-MdxgXjZflhI7AGtyFj0l,2026-03-21 22:03:19.365,0.002238,,-0.000501,0,0,4672,3612,747,3345,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,23428,6872,,tgasistant_claude
gen-1774130584-chsQAr1706NpBakjz24O,2026-03-21 22:03:04.315,0.002628,,-0.000022,0,0,4706,3418,931,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,17629,7929,,tgasistant_claude
gen-1774130566-VsOnAPRU4XUMHWL6GKuF,2026-03-21 22:02:46.212,0.0026,,-0.000022,0,0,4228,3555,1495,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,17286,8431,,tgasistant_claude
gen-1774130566-mfWqyuVSbrBARBLbzYPA,2026-03-21 22:02:46.210,0.003214,,-0.000484,0,0,4685,5524,1308,3231,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,31976,9926,,tgasistant_claude
gen-1774130566-AYHXw4m60f9wcGfwlcBC,2026-03-21 22:02:46.198,0.001122,,-0.000485,0,0,3791,1698,1218,3234,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,10223,8194,,tgasistant_claude
gen-1774130563-nbgmXmh5SA2IxL90MlDn,2026-03-21 22:02:43.693,0.000294,,,0,0,1529,109,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2210,417,,tgasistant_claude
gen-1774130549-m9CPmYJIQDwV68lNnyoM,2026-03-21 22:02:29.271,0.001845,,-0.000483,0,0,4665,2793,1105,3225,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,13302,7336,,tgasistant_claude
gen-1774130549-XhS5KSCyEZboMA2YfsHc,2026-03-21 22:02:29.263,0.001005,,-0.000483,0,0,3731,1486,1097,3225,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,8253,6859,,tgasistant_claude
gen-1774130545-Vfs4IqP7gLJPlY94bnGJ,2026-03-21 22:02:25.902,0.000823,,,0,0,4972,130,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2823,764,,tgasistant_claude
gen-1774130524-KWqd8DhABEdm1CwbvuiP,2026-03-21 22:02:04.419,0.001554,,-0.000507,0,0,4037,2510,934,3383,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,13312,5686,,tgasistant_claude
gen-1774130522-F5suf3WuuxUHeEurETOD,2026-03-21 22:02:02.373,0.002642,,-0.000507,0,0,4708,4417,1043,3383,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,22676,7880,,tgasistant_claude
gen-1774130504-E2C6epPeXI7vMb43XsEt,2026-03-21 22:01:44.202,0.002503,,-0.000507,0,0,4389,4265,1115,3382,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,19315,7820,,tgasistant_claude
gen-1774130504-uqDfWx14JwqZn4fKOcyS,2026-03-21 22:01:44.001,0.001968,,-0.000022,0,0,3883,2429,1423,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,12501,8703,,tgasistant_claude
gen-1774130503-ki2KrM2tYFoIkGxd5cTC,2026-03-21 22:01:43.998,0.002258,,-0.000483,0,0,4137,3830,1813,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,17328,10619,,tgasistant_claude
gen-1774130499-F5jVBps4Bas52MPYtTh7,2026-03-21 22:01:39.988,0.000248,,,0,0,1070,147,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3756,418,,tgasistant_claude
gen-1774130479-43SRqfZa2cFVlMtoaEV7,2026-03-21 22:01:19.871,0.002201,,-0.000022,0,0,3742,2951,1786,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,19302,15237,,tgasistant_claude
gen-1774130479-IgbSfFY0XTwtFUlvbMIj,2026-03-21 22:01:19.866,0.001148,,-0.000476,0,0,3745,1751,993,3174,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,10861,7454,,tgasistant_claude
gen-1774130477-OAsgyHy7lxBO6HitD1tu,2026-03-21 22:01:17.655,0.000154,,,0,0,697,84,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1832,421,,tgasistant_claude
gen-1774130467-zFfl6JKLILbFx70xhyQq,2026-03-21 22:01:07.248,0.001543,,-0.000022,0,0,3820,1604,881,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,9773,7232,,tgasistant_claude
gen-1774130464-HHX0Ik01U3TIHTxRSoHC,2026-03-21 22:01:04.794,0.000488,,,0,0,2875,95,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1973,487,,tgasistant_claude
gen-1774130464-hNCnGmVzrlMQEA6244AV,2026-03-21 22:01:04.432,0.000246,,,0,0,126,71,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1697,1399,,tgassistant_gemini
gen-1774130451-kC7J5WiU0vSu4CaMSZf0,2026-03-21 22:00:51.157,0.00174,,-0.000483,0,0,4561,2623,1332,3222,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,13028,8155,,tgasistant_claude
gen-1774130442-sZT55JeCUTbGB3oA5btK,2026-03-21 22:00:42.152,0.002248,,-0.000483,0,0,4639,3607,708,3222,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,14547,4770,,tgasistant_claude
gen-1774130442-UUUK7RaUgvSvVYgNJrb4,2026-03-21 22:00:42.151,0.001199,,-0.000503,0,0,3969,1818,824,3354,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,8451,5465,,tgasistant_claude
gen-1774130439-HM5uX8RLWYt2jPb7uKdS,2026-03-21 22:00:39.029,0.000745,,,0,0,4486,121,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2830,594,,tgasistant_claude
gen-1774130421-UeXZJjmdQJ280eLhWNiN,2026-03-21 22:00:21.115,0.00184,,-0.000497,0,0,4782,2763,1160,3316,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,17187,10072,,tgasistant_claude
gen-1774130420-jBI9K3kvgVdcWq7vfvKo,2026-03-21 22:00:20.135,0.00128,,-0.000497,0,0,4671,1687,397,3316,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,9107,3733,,tgasistant_claude
gen-1774130413-tfliBg0WDzasxfl1TH4r,2026-03-21 22:00:13.975,0.001001,,-0.000497,0,0,4617,1151,419,3315,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5634,2895,,tgasistant_claude
gen-1774130410-kaTtsLxy7XPpMSb9iQQr,2026-03-21 22:00:10.156,0.001518,,-0.000483,0,0,4732,2112,1033,3226,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,9845,6313,,tgasistant_claude
gen-1774130407-rUt2L1HOwX6O48CzAsb3,2026-03-21 22:00:07.820,0.00094,,-0.000496,0,0,4704,992,368,3308,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5029,3280,,tgasistant_claude
gen-1774130402-VqOCtIgGEop0sNVJ4qd3,2026-03-21 22:00:02.342,0.001029,,-0.000476,0,0,4731,1119,441,3174,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7172,4153,,tgasistant_claude
gen-1774130402-dwdZ4l3BDligUcnHOAvE,2026-03-21 22:00:02.339,0.001437,,-0.000022,0,0,4719,1032,381,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4913,2508,,tgasistant_claude
gen-1774130399-AXWDXOfPM2ZHO0Gm9T8p,2026-03-21 21:59:59.646,0.000196,,,0,0,977,84,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2404,388,,tgasistant_claude
gen-1774130398-J6UnZ4CK2fErGDREHLJJ,2026-03-21 21:59:58.277,0.000306,,,0,0,118,98,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1502,1110,,tgassistant_gemini
gen-1774130388-JYtLG7vDE1Zi5vaaQjt5,2026-03-21 21:59:48.714,0.000303,,,0,0,118,97,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1394,975,,tgassistant_gemini
gen-1774130386-45F4hKtnOx6TVy9Z5xCc,2026-03-21 21:59:46.431,0.001513,,-0.000484,0,0,4119,2348,1271,3231,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,12110,8322,,tgasistant_claude
gen-1774130383-wta1dwZJZ5IP12hnz3yZ,2026-03-21 21:59:43.216,0.000707,,,0,0,4209,127,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2846,570,,tgasistant_claude
gen-1774130381-7f0ZxmEbK37LYcIBvAEK,2026-03-21 21:59:41.100,0.000226,,,0,0,118,65,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1493,1203,,tgassistant_gemini
gen-1774130357-KZr5mvYLVuZm6w1wcYgm,2026-03-21 21:59:17.664,0.002346,,-0.000506,0,0,4364,3960,1815,3378,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,24268,15742,,tgasistant_claude
